date,co2_ppm,humidity_pct,soil_temp_F
2025-08-14T14:22:00Z,396,23.1,81.1
2025-08-14T14:23:00Z,396,22.7,81.1
2025-08-14T14:24:00Z,397,22.4,81.1
2025-08-14T14:25:00Z,396,22.7,81.1
2025-08-14T14:26:00Z,396,22.1,80.9
2025-08-14T14:27:00Z,397,23,80.9
2025-08-14T14:28:00Z,397,22.8,80.9
2025-08-14T14:29:00Z,396,22.1,80.9
2025-08-14T14:30:00Z,396,22.4,80.9
2025-08-14T14:31:00Z,396,22.7,80.9
2025-08-14T14:32:00Z,396,22.4,80.7
2025-08-14T14:33:00Z,396,22.8,80.7
2025-08-14T14:34:00Z,396,22.2,80.7
2025-08-14T14:35:00Z,397,22.5,80.7
2025-08-14T14:36:00Z,397,22.4,80.7
2025-08-14T14:37:00Z,396,22.7,80.6
2025-08-14T14:38:00Z,396,22.8,80.6
2025-08-14T14:39:00Z,397,23,80.6
2025-08-14T14:40:00Z,398,23.2,80.6
2025-08-14T14:41:00Z,397,23.5,80.6
2025-08-14T14:42:00Z,398,23.2,80.4
2025-08-14T14:43:00Z,398,22.3,80.4
2025-08-14T14:44:00Z,397,21.6,80.4
2025-08-14T14:45:00Z,396,21.7,80.4
2025-08-14T14:46:00Z,396,22,80.4
2025-08-14T14:47:00Z,396,21.7,80.4
2025-08-14T14:48:00Z,396,21.5,80.2
2025-08-14T14:49:00Z,396,21.6,80.2
2025-08-14T14:50:00Z,396,21.7,80.2
2025-08-14T14:51:00Z,396,22,80.2
2025-08-14T14:52:00Z,396,22.9,80.2
2025-08-14T14:53:00Z,396,21.6,80
2025-08-14T14:54:00Z,395,21.5,80
2025-08-14T14:55:00Z,395,25.8,80
2025-08-14T14:56:00Z,395,30.7,80
2025-08-14T14:57:00Z,396,30.3,80
2025-08-14T14:58:00Z,396,26.8,79.8
2025-08-14T14:59:00Z,395,27.4,79.8
2025-08-14T15:00:00Z,394,29.3,79.8
2025-08-14T15:01:00Z,395,31.2,79.8
2025-08-14T15:02:00Z,396,29.9,79.8
2025-08-14T15:03:00Z,396,33.3,79.8
2025-08-14T15:04:00Z,395,34.9,79.7
2025-08-14T15:05:00Z,395,33.8,79.7
2025-08-14T15:06:00Z,395,31.7,79.7
2025-08-14T15:07:00Z,394,31.8,79.7
2025-08-14T15:08:00Z,393,32.2,79.7
2025-08-14T15:09:00Z,393,30.5,79.5
2025-08-14T15:10:00Z,392,30.7,79.5
2025-08-14T15:11:00Z,392,30.2,79.5
2025-08-14T15:12:00Z,392,29.1,79.5
2025-08-14T15:13:00Z,392,28.7,79.5
2025-08-14T15:14:00Z,391,26.7,79.5
2025-08-14T15:15:00Z,390,25.5,79.3
2025-08-14T15:16:00Z,390,24.9,79.3
2025-08-14T15:17:00Z,389,26.2,79.3
2025-08-14T15:18:00Z,389,25.5,79.3
2025-08-14T15:19:00Z,389,25.7,79.3
2025-08-14T15:20:00Z,387,25,79.3
2025-08-14T15:21:00Z,388,25.9,79.3
2025-08-14T15:22:00Z,389,26.3,79.3
2025-08-14T15:23:00Z,390,24.8,79.1
2025-08-14T15:24:00Z,391,22.8,79.1
2025-08-14T15:25:00Z,391,21.8,79.1
2025-08-14T15:26:00Z,391,22.1,79.1
2025-08-14T15:27:00Z,391,20.4,79.1
2025-08-14T15:28:00Z,391,20.9,79.1
2025-08-14T15:29:00Z,392,21.5,79.1
2025-08-14T15:30:00Z,393,21.8,79.1
2025-08-14T15:31:00Z,393,21.2,78.9
2025-08-14T15:32:00Z,393,21.7,78.9
2025-08-14T15:33:00Z,393,22,78.9
2025-08-14T15:34:00Z,393,22.8,78.9
2025-08-14T15:35:00Z,393,23.8,78.9
2025-08-14T15:36:00Z,393,22.8,78.9
2025-08-14T15:37:00Z,393,22.2,78.9
2025-08-14T15:38:00Z,392,20.6,78.9
2025-08-14T15:39:00Z,392,20.6,78.9
2025-08-14T15:40:00Z,394,21.8,78.9
2025-08-14T15:41:00Z,394,22.6,78.9
2025-08-14T15:42:00Z,395,22.2,78.9
2025-08-14T15:43:00Z,394,22.4,78.9
2025-08-14T15:44:00Z,394,21.5,78.8
2025-08-14T15:45:00Z,394,20.8,78.8
2025-08-14T15:46:00Z,394,21.8,78.8
2025-08-14T15:47:00Z,393,22.4,78.8
2025-08-14T15:48:00Z,394,22.7,78.8
2025-08-14T15:49:00Z,394,21.4,78.8
2025-08-14T15:50:00Z,395,20.9,78.8
2025-08-14T15:51:00Z,395,21.4,78.8
2025-08-14T15:52:00Z,395,21.4,78.8
2025-08-14T15:53:00Z,394,21.1,78.8
2025-08-14T15:54:00Z,394,22.3,78.8
2025-08-14T15:55:00Z,394,22.9,78.8
2025-08-14T15:56:00Z,394,23,78.8
2025-08-14T15:57:00Z,394,22.6,78.8
2025-08-14T15:58:00Z,394,22,78.8
2025-08-14T15:59:00Z,394,22.8,78.6
2025-08-14T16:00:00Z,395,23.3,78.6
2025-08-14T16:01:00Z,395,22.1,78.6
2025-08-14T16:02:00Z,395,22.3,78.6
2025-08-14T16:03:00Z,395,22.4,78.6
2025-08-14T16:04:00Z,394,23.1,78.6
2025-08-14T16:05:00Z,393,22.2,78.6
2025-08-14T16:06:00Z,393,23.1,78.6
2025-08-14T16:07:00Z,393,23.3,78.6
2025-08-14T16:08:00Z,393,22.3,78.6
2025-08-14T16:09:00Z,393,22.3,78.6
2025-08-14T16:10:00Z,393,22,78.6
2025-08-14T16:11:00Z,393,22,78.6
2025-08-14T16:12:00Z,394,22.1,78.6
2025-08-14T16:13:00Z,394,21.9,78.6
2025-08-14T16:14:00Z,394,22.2,78.6
2025-08-14T16:15:00Z,394,22.3,78.6
2025-08-14T16:16:00Z,394,22.1,78.6
2025-08-14T16:17:00Z,394,22,78.6
2025-08-14T16:18:00Z,394,22.6,78.4
2025-08-14T16:19:00Z,393,22.3,78.4
2025-08-14T16:20:00Z,393,21.6,78.4
2025-08-14T16:21:00Z,393,21.8,78.4
2025-08-14T16:22:00Z,393,21.7,78.4
2025-08-14T16:23:00Z,392,22.4,78.4
2025-08-14T16:24:00Z,393,21.9,78.4
2025-08-14T16:25:00Z,393,22.7,78.4
2025-08-14T16:26:00Z,393,22.6,78.4
2025-08-14T16:27:00Z,393,22.6,78.4
2025-08-14T16:28:00Z,393,22.4,78.4
2025-08-14T16:29:00Z,393,22,78.4
2025-08-14T16:30:00Z,393,21.7,78.4
2025-08-14T16:31:00Z,393,22.1,78.4
2025-08-14T16:32:00Z,393,22.3,78.4
2025-08-14T16:33:00Z,393,21.8,78.4
2025-08-14T16:34:00Z,393,22.3,78.4
2025-08-14T16:35:00Z,394,22.5,78.4
2025-08-14T16:36:00Z,394,21.9,78.4
2025-08-14T16:37:00Z,394,21.6,78.4
2025-08-14T16:38:00Z,394,21.2,78.2
2025-08-14T16:39:00Z,394,21.5,78.2
2025-08-14T16:40:00Z,393,21.2,78.2
2025-08-14T16:41:00Z,393,21.3,78.2
2025-08-14T16:42:00Z,393,20.9,78.2
2025-08-14T16:43:00Z,393,20.9,78.2
2025-08-14T16:44:00Z,393,21.1,78.2
2025-08-14T16:45:00Z,393,21.6,78.2
2025-08-14T16:46:00Z,393,21.3,78.2
2025-08-14T16:47:00Z,393,21.9,78.2
2025-08-14T16:48:00Z,394,22.2,78.2
2025-08-14T16:49:00Z,394,21.9,78.2
2025-08-14T16:50:00Z,394,22.2,78.2
2025-08-14T16:51:00Z,394,22.2,78.2
2025-08-14T16:52:00Z,394,22.4,78.2
2025-08-14T16:53:00Z,394,22.3,78.2
2025-08-14T16:54:00Z,394,22.6,78.2
2025-08-14T16:55:00Z,395,22.6,78.2
2025-08-14T16:56:00Z,395,22.5,78.2
2025-08-14T16:57:00Z,394,22.3,78
2025-08-14T16:58:00Z,394,22.2,78
2025-08-14T16:59:00Z,394,22.8,78
2025-08-14T17:00:00Z,394,23.3,78
2025-08-14T17:01:00Z,394,24,78
2025-08-14T17:02:00Z,394,23.7,78
2025-08-14T17:03:00Z,394,23,78
2025-08-14T17:04:00Z,394,23.1,78
2025-08-14T17:05:00Z,394,22.6,78
2025-08-14T17:06:00Z,394,22.6,78
2025-08-14T17:07:00Z,394,23.2,78
2025-08-14T17:08:00Z,394,23.2,78
2025-08-14T17:09:00Z,393,23,78
2025-08-14T17:10:00Z,393,22.7,78
2025-08-14T17:11:00Z,393,22.2,78
2025-08-14T17:12:00Z,392,22.4,78
2025-08-14T17:13:00Z,392,22.9,78
2025-08-14T17:14:00Z,393,22.2,77.9
2025-08-14T17:15:00Z,392,22,77.9
2025-08-14T17:16:00Z,393,21.8,77.9
2025-08-14T17:17:00Z,393,21.9,77.9
2025-08-14T17:18:00Z,392,21.4,77.9
2025-08-14T17:19:00Z,392,21.1,77.9
2025-08-14T17:20:00Z,391,21,77.9
2025-08-14T17:21:00Z,391,21.3,77.9
2025-08-14T17:22:00Z,391,21,77.9
2025-08-14T17:23:00Z,391,20.9,77.9
2025-08-14T17:24:00Z,391,21,77.9
2025-08-14T17:25:00Z,392,20.8,77.9
2025-08-14T17:26:00Z,391,20.8,77.9
2025-08-14T17:27:00Z,391,21.2,77.9
2025-08-14T17:28:00Z,391,20.8,77.9
2025-08-14T17:29:00Z,391,20.8,77.9
2025-08-14T17:30:00Z,392,21.1,77.7
2025-08-14T17:31:00Z,392,22.2,77.7
2025-08-14T17:32:00Z,392,23.2,77.7
2025-08-14T17:33:00Z,393,23.9,77.7
2025-08-14T17:34:00Z,393,23.9,77.7
2025-08-14T17:35:00Z,393,24.3,77.7
2025-08-14T17:36:00Z,393,24.4,77.7
2025-08-14T17:37:00Z,392,24.7,77.7
2025-08-14T17:38:00Z,392,25,77.7
2025-08-14T17:39:00Z,393,25.1,77.7
2025-08-14T17:40:00Z,399,25.1,77.7
2025-08-14T17:41:00Z,403,24.5,77.7
2025-08-14T17:42:00Z,398,24.1,77.7
2025-08-14T17:43:00Z,394,24.4,77.7
2025-08-14T17:44:00Z,394,24,77.7
2025-08-14T17:45:00Z,394,23.7,77.7
2025-08-14T17:46:00Z,394,23.9,77.7
2025-08-14T17:47:00Z,394,24,77.7
2025-08-14T17:48:00Z,394,24.5,77.5
2025-08-14T17:49:00Z,394,24.9,77.5
2025-08-14T17:50:00Z,394,24.9,77.5
2025-08-14T17:51:00Z,394,25.1,77.5
2025-08-14T17:52:00Z,394,24.9,77.5
2025-08-14T17:53:00Z,394,25.2,77.5
2025-08-14T17:54:00Z,394,25.3,77.5
2025-08-14T17:55:00Z,395,25.6,77.5
2025-08-14T17:56:00Z,394,26.3,77.5
2025-08-14T17:57:00Z,395,26.4,77.5
2025-08-14T17:58:00Z,395,26.3,77.5
2025-08-14T17:59:00Z,395,26.5,77.5
2025-08-14T18:00:00Z,395,26.9,77.5
2025-08-14T18:01:00Z,395,26.9,77.5
2025-08-14T18:02:00Z,396,27,77.5
2025-08-14T18:03:00Z,396,27,77.5
2025-08-14T18:04:00Z,396,27,77.3
2025-08-14T18:05:00Z,396,27.2,77.5
2025-08-14T18:06:00Z,396,27.1,77.3
2025-08-14T18:07:00Z,396,27.1,77.3
2025-08-14T18:08:00Z,395,27,77.3
2025-08-14T18:09:00Z,394,27.1,77.3
2025-08-14T18:10:00Z,396,27.4,77.3
2025-08-14T18:11:00Z,396,27.4,77.3
2025-08-14T18:12:00Z,397,27.5,77.3
2025-08-14T18:13:00Z,396,27.6,77.3
2025-08-14T18:14:00Z,396,28.3,77.3
2025-08-14T18:15:00Z,397,29.1,77.3
2025-08-14T18:16:00Z,399,30,77.3
2025-08-14T18:17:00Z,401,30.6,77.3
2025-08-14T18:18:00Z,402,31.2,77.3
2025-08-14T18:19:00Z,403,31.5,77.3
2025-08-14T18:20:00Z,404,31.5,77.3
2025-08-14T18:21:00Z,405,32,77.1
2025-08-14T18:22:00Z,406,32.5,77.1
2025-08-14T18:23:00Z,406,32.6,77.1
2025-08-14T18:24:00Z,408,33.1,77.1
2025-08-14T18:25:00Z,408,33.4,77.1
2025-08-14T18:26:00Z,408,33.5,77.1
2025-08-14T18:27:00Z,408,33.4,77.1
2025-08-14T18:28:00Z,407,33.6,77.1
2025-08-14T18:29:00Z,407,34.2,77.1
2025-08-14T18:30:00Z,408,34.3,77.1
2025-08-14T18:31:00Z,408,34.5,77.1
2025-08-14T18:32:00Z,408,35.2,77.1
2025-08-14T18:33:00Z,408,35.2,77.1
2025-08-14T18:34:00Z,408,35.3,77.1
2025-08-14T18:35:00Z,411,35.8,77
2025-08-14T18:36:00Z,412,36.1,77
2025-08-14T18:37:00Z,412,36.4,77
2025-08-14T18:38:00Z,412,36.8,77
2025-08-14T18:39:00Z,412,36.7,77
2025-08-14T18:40:00Z,413,36.8,77
2025-08-14T18:41:00Z,412,37.1,77
2025-08-14T18:42:00Z,413,36.8,77
2025-08-14T18:43:00Z,413,37.7,77
2025-08-14T18:44:00Z,413,38.6,77
2025-08-14T18:45:00Z,413,38.6,77
2025-08-14T18:46:00Z,414,39.5,77
2025-08-14T18:47:00Z,416,40.4,77
2025-08-14T18:48:00Z,417,40.6,77
2025-08-14T18:49:00Z,416,39.9,76.8
2025-08-14T18:50:00Z,416,40.7,76.8
2025-08-14T18:51:00Z,416,40.9,76.8
2025-08-14T18:52:00Z,416,41.2,76.8
2025-08-14T18:53:00Z,417,41.5,76.8
2025-08-14T18:54:00Z,417,41,76.8
2025-08-14T18:55:00Z,417,41,76.8
2025-08-14T18:56:00Z,416,40.8,76.8
2025-08-14T18:57:00Z,417,40.9,76.8
2025-08-14T18:58:00Z,417,40.8,76.8
2025-08-14T18:59:00Z,416,40.4,76.8
2025-08-14T19:00:00Z,416,40.6,76.8
2025-08-14T19:01:00Z,416,40.6,76.8
2025-08-14T19:02:00Z,416,41,76.6
2025-08-14T19:03:00Z,416,41.1,76.6
2025-08-14T19:04:00Z,416,40.8,76.6
2025-08-14T19:05:00Z,415,39.9,76.6
2025-08-14T19:06:00Z,415,41,76.6
2025-08-14T19:07:00Z,415,41.1,76.6
2025-08-14T19:08:00Z,415,40.5,76.6
2025-08-14T19:09:00Z,414,39.8,76.6
2025-08-14T19:10:00Z,413,38.5,76.6
2025-08-14T19:11:00Z,413,39.1,76.6
2025-08-14T19:12:00Z,414,39,76.6
2025-08-14T19:13:00Z,413,37.5,76.6
2025-08-14T19:14:00Z,411,38.8,76.6
2025-08-14T19:15:00Z,411,39.5,76.6
2025-08-14T19:16:00Z,411,39.5,76.4
2025-08-14T19:17:00Z,411,39.7,76.4
2025-08-14T19:18:00Z,412,40.3,76.4
2025-08-14T19:19:00Z,413,40.9,76.4
2025-08-14T19:20:00Z,413,41,76.4
2025-08-14T19:21:00Z,414,41.1,76.4
2025-08-14T19:22:00Z,415,40.6,76.4
2025-08-14T19:23:00Z,415,40.4,76.4
2025-08-14T19:24:00Z,415,40.8,76.4
2025-08-14T19:25:00Z,416,40.9,76.4
2025-08-14T19:26:00Z,416,41.1,76.4
2025-08-14T19:27:00Z,416,41.7,76.4
2025-08-14T19:28:00Z,416,41.9,76.2
2025-08-14T19:29:00Z,416,42,76.4
2025-08-14T19:30:00Z,416,42.1,76.2
2025-08-14T19:31:00Z,416,42.5,76.2
2025-08-14T19:32:00Z,417,42.7,76.2
2025-08-14T19:33:00Z,417,42.4,76.2
2025-08-14T19:34:00Z,417,42.3,76.2
2025-08-14T19:35:00Z,417,42.8,76.2
2025-08-14T19:36:00Z,417,42.9,76.2
2025-08-14T19:37:00Z,417,43.2,76.2
2025-08-14T19:38:00Z,418,43.3,76.2
2025-08-14T19:39:00Z,418,43.5,76.2
2025-08-14T19:40:00Z,418,43.8,76.2
2025-08-14T19:41:00Z,418,43.7,76.2
2025-08-14T19:42:00Z,418,44.2,76.2
2025-08-14T19:43:00Z,419,43.9,76.1
2025-08-14T19:44:00Z,419,44.6,76.1
2025-08-14T19:45:00Z,420,44.7,76.1
2025-08-14T19:46:00Z,420,44.8,76.1
2025-08-14T19:47:00Z,420,44.9,76.1
2025-08-14T19:48:00Z,420,44.9,76.1
2025-08-14T19:49:00Z,420,44.9,76.1
2025-08-14T19:50:00Z,420,44.8,76.1
2025-08-14T19:51:00Z,420,44.9,76.1
2025-08-14T19:52:00Z,420,44.6,76.1
2025-08-14T19:53:00Z,420,44.5,76.1
2025-08-14T19:54:00Z,419,44,76.1
2025-08-14T19:55:00Z,418,43.8,76.1
2025-08-14T19:56:00Z,417,43.8,76.1
2025-08-14T19:57:00Z,416,43.8,75.9
2025-08-14T19:58:00Z,416,43.8,75.9
2025-08-14T19:59:00Z,417,43.6,75.9
2025-08-14T20:00:00Z,417,43,75.9
2025-08-14T20:01:00Z,417,43.3,75.9
2025-08-14T20:02:00Z,417,43,75.9
2025-08-14T20:03:00Z,416,42.8,75.9
2025-08-14T20:04:00Z,416,42.6,75.9
2025-08-14T20:05:00Z,416,42.8,75.9
2025-08-14T20:06:00Z,415,42.4,75.9
2025-08-14T20:07:00Z,415,42.7,75.9
2025-08-14T20:08:00Z,415,42,75.9
2025-08-14T20:09:00Z,415,42.6,75.9
2025-08-14T20:10:00Z,415,42.7,75.9
2025-08-14T20:11:00Z,415,42.8,75.9
2025-08-14T20:12:00Z,416,42.6,75.9
2025-08-14T20:13:00Z,416,42.5,75.7
2025-08-14T20:14:00Z,417,42.9,75.7
2025-08-14T20:15:00Z,417,42.6,75.7
2025-08-14T20:16:00Z,416,42.6,75.7
2025-08-14T20:17:00Z,415,42.1,75.7
2025-08-14T20:18:00Z,415,42.4,75.7
2025-08-14T20:19:00Z,414,42.7,75.7
2025-08-14T20:20:00Z,414,42.5,75.7
2025-08-14T20:21:00Z,414,42.2,75.7
2025-08-14T20:22:00Z,414,42.3,75.7
2025-08-14T20:23:00Z,414,42.3,75.7
2025-08-14T20:24:00Z,415,42.4,75.7
2025-08-14T20:25:00Z,415,42.6,75.7
2025-08-14T20:26:00Z,414,42.8,75.7
2025-08-14T20:27:00Z,414,42.8,75.5
2025-08-14T20:28:00Z,415,42.9,75.5
2025-08-14T20:29:00Z,414,43,75.5
2025-08-14T20:30:00Z,416,43,75.5
2025-08-14T20:31:00Z,416,43.2,75.5
2025-08-14T20:32:00Z,416,43.3,75.5
2025-08-14T20:33:00Z,416,43.3,75.5
2025-08-14T20:34:00Z,416,42.8,75.5
2025-08-14T20:35:00Z,416,43.4,75.5
2025-08-14T20:36:00Z,417,43.6,75.5
2025-08-14T20:37:00Z,417,43.4,75.5
2025-08-14T20:38:00Z,417,43.8,75.5
2025-08-14T20:39:00Z,417,43.9,75.5
2025-08-14T20:40:00Z,417,44.1,75.5
2025-08-14T20:41:00Z,417,44.7,75.5
2025-08-14T20:42:00Z,418,44.6,75.5
2025-08-14T20:43:00Z,418,44.8,75.3
2025-08-14T20:44:00Z,418,44.8,75.3
2025-08-14T20:45:00Z,418,44.8,75.3
2025-08-14T20:46:00Z,418,45.3,75.3
2025-08-14T20:47:00Z,418,45.2,75.3
2025-08-14T20:48:00Z,419,45.6,75.3
2025-08-14T20:49:00Z,419,45.9,75.3
2025-08-14T20:50:00Z,420,45.6,75.3
2025-08-14T20:51:00Z,420,45.5,75.3
2025-08-14T20:52:00Z,419,45.7,75.3
2025-08-14T20:53:00Z,420,46.1,75.3
2025-08-14T20:54:00Z,421,45.8,75.3
2025-08-14T20:55:00Z,421,46.3,75.3
2025-08-14T20:56:00Z,422,46.7,75.3
2025-08-14T20:57:00Z,422,46.7,75.3
2025-08-14T20:58:00Z,422,46.9,75.3
2025-08-14T20:59:00Z,423,46.9,75.3
2025-08-14T21:00:00Z,423,47,75.2
2025-08-14T21:01:00Z,423,47.1,75.2
2025-08-14T21:02:00Z,423,47.4,75.2
2025-08-14T21:03:00Z,423,46.7,75.2
2025-08-14T21:04:00Z,423,46.8,75.2
2025-08-14T21:05:00Z,422,46.6,75.2
2025-08-14T21:06:00Z,422,46.9,75.2
2025-08-14T21:07:00Z,422,46.8,75.2
2025-08-14T21:08:00Z,422,46.8,75.2
2025-08-14T21:09:00Z,422,45.9,75.2
2025-08-14T21:10:00Z,421,46.5,75.2
2025-08-14T21:11:00Z,421,46.6,75.2
2025-08-14T21:12:00Z,421,46.3,75.2
2025-08-14T21:13:00Z,421,46.7,75.2
2025-08-14T21:14:00Z,422,46.8,75.2
2025-08-14T21:15:00Z,422,46.2,75.2
2025-08-14T21:16:00Z,422,46.4,75
2025-08-14T21:17:00Z,422,46.3,75
2025-08-14T21:18:00Z,421,46.3,75
2025-08-14T21:19:00Z,421,46.6,75
2025-08-14T21:20:00Z,422,46.5,75
2025-08-14T21:21:00Z,422,46.7,75
2025-08-14T21:22:00Z,422,47.1,75
2025-08-14T21:23:00Z,423,47.3,75
2025-08-14T21:24:00Z,423,47.4,75
2025-08-14T21:25:00Z,424,47.4,75
2025-08-14T21:26:00Z,423,47.7,75
2025-08-14T21:27:00Z,424,48.1,75
2025-08-14T21:28:00Z,424,48.2,75
2025-08-14T21:29:00Z,424,48.1,75
2025-08-14T21:30:00Z,423,48.1,75
2025-08-14T21:31:00Z,424,48.1,75
2025-08-14T21:32:00Z,424,48.4,75
2025-08-14T21:33:00Z,425,48.7,75
2025-08-14T21:34:00Z,426,48.8,75
2025-08-14T21:35:00Z,425,48.4,75
2025-08-14T21:36:00Z,425,48.2,74.8
2025-08-14T21:37:00Z,425,48.6,74.8
2025-08-14T21:38:00Z,425,48.7,74.8
2025-08-14T21:39:00Z,425,48.7,74.8
2025-08-14T21:40:00Z,424,48.4,74.8
2025-08-14T21:41:00Z,424,48.5,74.8
2025-08-14T21:42:00Z,424,48.5,74.8
2025-08-14T21:43:00Z,424,48.5,74.8
2025-08-14T21:44:00Z,424,48.2,74.8
2025-08-14T21:45:00Z,424,48.6,74.8
2025-08-14T21:46:00Z,424,48.5,74.8
2025-08-14T21:47:00Z,424,48.3,74.8
2025-08-14T21:48:00Z,424,48.4,74.8
2025-08-14T21:49:00Z,425,48.3,74.8
2025-08-14T21:50:00Z,425,48.5,74.8
2025-08-14T21:51:00Z,426,48.1,74.8
2025-08-14T21:52:00Z,426,48,74.8
2025-08-14T21:53:00Z,426,48.1,74.8
2025-08-14T21:54:00Z,426,48.2,74.8
2025-08-14T21:55:00Z,425,48.1,74.8
2025-08-14T21:56:00Z,425,47.7,74.8
2025-08-14T21:57:00Z,425,47.4,74.8
2025-08-14T21:58:00Z,425,47.3,74.6
2025-08-14T21:59:00Z,424,47.4,74.6
2025-08-14T22:00:00Z,424,47.5,74.6
2025-08-14T22:01:00Z,425,47.3,74.6
2025-08-14T22:02:00Z,424,47.5,74.6
2025-08-14T22:03:00Z,424,47.6,74.6
2025-08-14T22:04:00Z,424,47.4,74.6
2025-08-14T22:05:00Z,424,47.6,74.6
2025-08-14T22:06:00Z,423,47.7,74.6
2025-08-14T22:07:00Z,424,47.6,74.6
2025-08-14T22:08:00Z,423,47.4,74.6
2025-08-14T22:09:00Z,423,47.1,74.6
2025-08-14T22:10:00Z,423,46.9,74.6
2025-08-14T22:11:00Z,423,47.4,74.6
2025-08-14T22:12:00Z,423,47.1,74.6
2025-08-14T22:13:00Z,422,46.9,74.6
2025-08-14T22:14:00Z,422,46.8,74.6
2025-08-14T22:15:00Z,423,46.6,74.6
2025-08-14T22:16:00Z,423,46.7,74.6
2025-08-14T22:17:00Z,422,46.9,74.6
2025-08-14T22:18:00Z,422,46.7,74.6
2025-08-14T22:19:00Z,421,46.6,74.4
2025-08-14T22:20:00Z,420,46.5,74.4
2025-08-14T22:21:00Z,420,45.9,74.4
2025-08-14T22:22:00Z,420,45.9,74.4
2025-08-14T22:23:00Z,420,46.1,74.4
2025-08-14T22:24:00Z,420,46,74.4
2025-08-14T22:25:00Z,421,46.2,74.4
2025-08-14T22:26:00Z,420,46,74.4
2025-08-14T22:27:00Z,419,46.2,74.4
2025-08-14T22:28:00Z,419,46.1,74.4
2025-08-14T22:29:00Z,419,46.4,74.4
2025-08-14T22:30:00Z,419,46.3,74.4
2025-08-14T22:31:00Z,420,46.7,74.4
2025-08-14T22:32:00Z,420,46.5,74.4
2025-08-14T22:33:00Z,420,46.6,74.4
2025-08-14T22:34:00Z,419,46.8,74.4
2025-08-14T22:35:00Z,419,46.9,74.4
2025-08-14T22:36:00Z,419,46.9,74.4
2025-08-14T22:37:00Z,420,47.7,74.4
2025-08-14T22:38:00Z,421,47.9,74.4
2025-08-14T22:39:00Z,421,48,74.4
2025-08-14T22:40:00Z,421,47.7,74.4
2025-08-14T22:41:00Z,421,48,74.4
2025-08-14T22:42:00Z,422,48.4,74.3
2025-08-14T22:43:00Z,424,47.7,74.3
2025-08-14T22:44:00Z,424,48.1,74.3
2025-08-14T22:45:00Z,424,48.2,74.3
2025-08-14T22:46:00Z,424,48.6,74.3
2025-08-14T22:47:00Z,424,48.2,74.3
2025-08-14T22:48:00Z,424,48.3,74.3
2025-08-14T22:49:00Z,425,48.2,74.3
2025-08-14T22:50:00Z,424,48.3,74.3
2025-08-14T22:51:00Z,425,48.6,74.3
2025-08-14T22:52:00Z,425,48.5,74.3
2025-08-14T22:53:00Z,425,48.6,74.3
2025-08-14T22:54:00Z,425,49,74.3
2025-08-14T22:55:00Z,425,48.8,74.3
2025-08-14T22:56:00Z,425,49.1,74.3
2025-08-14T22:57:00Z,425,49.4,74.3
2025-08-14T22:58:00Z,425,49.5,74.3
2025-08-14T22:59:00Z,425,49.2,74.3
2025-08-14T23:00:00Z,425,49.1,74.3
2025-08-14T23:01:00Z,425,49.4,74.3
2025-08-14T23:02:00Z,425,49,74.3
2025-08-14T23:03:00Z,425,49.2,74.3
2025-08-14T23:04:00Z,425,49.5,74.3
2025-08-14T23:05:00Z,426,49.2,74.3
2025-08-14T23:06:00Z,425,49.5,74.3
2025-08-14T23:07:00Z,425,49.3,74.1
2025-08-14T23:08:00Z,425,49,74.1
2025-08-14T23:09:00Z,425,49,74.1
2025-08-14T23:10:00Z,425,48.7,74.1
2025-08-14T23:11:00Z,425,48.9,74.1
2025-08-14T23:12:00Z,425,48.8,74.1
2025-08-14T23:13:00Z,425,49.2,74.1
2025-08-14T23:14:00Z,424,49.2,74.1
2025-08-14T23:15:00Z,424,49.1,74.1
2025-08-14T23:16:00Z,424,49.2,74.1
2025-08-14T23:17:00Z,424,49.1,74.1
2025-08-14T23:18:00Z,424,49.1,74.1
2025-08-14T23:19:00Z,424,49.1,74.1
2025-08-14T23:20:00Z,424,49,74.1
2025-08-14T23:21:00Z,424,49.2,74.1
2025-08-14T23:22:00Z,424,49,74.1
2025-08-14T23:23:00Z,423,48.6,74.1
2025-08-14T23:24:00Z,423,48.3,74.1
2025-08-14T23:25:00Z,423,48.8,74.1
2025-08-14T23:26:00Z,423,48.8,74.1
2025-08-14T23:27:00Z,424,48.2,74.1
2025-08-14T23:28:00Z,424,48.6,74.1
2025-08-14T23:29:00Z,424,48.6,74.1
2025-08-14T23:30:00Z,424,48.6,74.1
2025-08-14T23:31:00Z,424,48.8,74.1
2025-08-14T23:32:00Z,424,48.4,74.1
2025-08-14T23:33:00Z,425,48.3,74.1
2025-08-14T23:34:00Z,424,48.3,73.9
2025-08-14T23:35:00Z,425,48.2,73.9
2025-08-14T23:36:00Z,425,47.8,73.9
2025-08-14T23:37:00Z,424,47.6,73.9
2025-08-14T23:38:00Z,424,47.9,73.9
2025-08-14T23:39:00Z,424,48.3,73.9
2025-08-14T23:40:00Z,424,48.2,73.9
2025-08-14T23:41:00Z,424,48.1,73.9
2025-08-14T23:42:00Z,424,48,73.9
2025-08-14T23:43:00Z,424,48.1,73.9
2025-08-14T23:44:00Z,425,48.1,73.9
2025-08-14T23:45:00Z,424,47.8,73.9
2025-08-14T23:46:00Z,424,47.5,73.9
2025-08-14T23:47:00Z,423,47.5,73.9
2025-08-14T23:48:00Z,423,47.5,73.9
